[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352706,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352848,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
[300.         450.           0.           4.71238898   0.        ],"tensor([0., 0., 0., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.70670898e+00
 -9.46666667e-03]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.69913565e+00
 -1.26222222e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.69093120e+00
 -1.36740741e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.68251639e+00
 -1.40246914e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.67403145e+00
 -1.41415638e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.66552314e+00
 -1.41805213e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.65700703e+00
 -1.41935071e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00000000e+02  4.50000000e+02  0.00000000e+00  4.64848833e+00
 -1.41978357e-02]","tensor([0., 0., 1., 0., 0.])",-1.1143175084352777,False,False
"[ 3.00066531e+02  4.49995743e+02  3.98009950e+00  4.63996876e+00
 -1.41992786e-02]","tensor([0., 0., 1., 1., 0.])",-1.1077013802643876,False,False
"[ 3.00199184e+02  4.49986119e+02  7.94039751e+00  4.63144891e+00
 -1.41997595e-02]","tensor([0., 0., 1., 1., 0.])",-1.0945031779317844,False,False
"[ 3.00397539e+02  4.49970029e+02  1.18809926e+01  4.62292896e+00
 -1.41999198e-02]","tensor([0., 0., 1., 1., 0.])",-1.0747517747605002,False,False
"[ 3.00661164e+02  4.49946382e+02  1.58019826e+01  4.61440897e+00
 -1.41999733e-02]","tensor([0., 0., 1., 1., 0.])",-1.0484710023712012,False,False
"[ 3.00989614e+02  4.49914097e+02  1.97034653e+01  4.60588898e+00
 -1.41999911e-02]","tensor([0., 0., 1., 1., 0.])",-1.0156797915136906,False,False
"[ 3.01382433e+02  4.49872103e+02  2.35855376e+01  4.59736898e+00
 -1.41999970e-02]","tensor([0., 0., 1., 1., 0.])",-0.976392315276911,False,False
"[ 3.01772928e+02  4.49826989e+02  2.34681966e+01  4.58884898e+00
 -1.41999990e-02]","tensor([0., 0., 1., 1., 0.])",-0.9372619457708709,False,False
"[ 3.02161084e+02  4.49778791e+02  2.33514394e+01  4.58032898e+00
 -1.41999997e-02]","tensor([0., 0., 1., 1., 0.])",-0.8982916075167964,False,False
